Identifier,rr,nt1,ft1,nt2,ft2,na1,fa1
Responsive,-0.235975958,550.6001913,409.5202796,2486.149086,2458.880433,71.32232873,74.44970277
Responsive,0.937894009,452.7939787,374.293384,2680.937153,2552.67351,67.10481403,68.88083785
Responsive,1.860571364,472.4326029,399.9990075,2808.342139,2622.024993,69.18724706,73.14583482
Responsive,1.304084413,546.4062964,435.5289637,2852.443966,2544.209977,67.00649779,65.22387372
Responsive,0.927399732,454.6095336,363.7371116,3017.86774,2626.038177,68.79913177,60.5489882
Responsive,0.993613097,447.9299855,317.0192793,2624.722716,2607.538731,71.15528013,57.20880602
Responsive,0.783531616,447.3393743,376.9989908,2851.694038,2613.289165,69.44579353,70.76777185
Responsive,1.141248578,498.3393573,376.1737482,2777.240864,2568.900124,68.86341579,68.7153131
Responsive,1.224102934,477.5743376,314.7236777,2737.227519,2626.319319,70.92997202,70.35203403
Responsive,0.236499697,441.7987301,297.6219619,2968.775659,2633.358983,65.87843849,71.92631999
Responsive,1.098841016,492.7339763,371.6253684,2594.332464,2542.436717,68.9961087,67.01465553
Responsive,1.588078942,462.8639119,377.1113628,2724.832924,2338.303892,70.04681375,72.61472363
Responsive,0.740342116,496.1785049,354.8923649,2771.911143,2600.986416,69.20113517,71.09702456
Responsive,1.31670957,459.8308776,392.879401,2921.276644,2571.100985,73.71200959,67.35680672
Responsive,1.118108441,449.3598908,345.860067,2799.725727,2602.793105,72.78283675,69.83024566
Responsive,1.373969699,527.1453186,360.5630549,2768.862213,2414.75384,68.74500462,65.87544512
Responsive,1.163249537,470.1092672,391.4361126,3016.734167,2620.49227,67.17244081,66.93511149
Responsive,0.244780137,513.7704949,350.1659586,2566.329147,2696.796181,65.27042362,66.04204287
Responsive,1.574322815,504.3582009,318.3457344,2725.40283,2466.548551,69.14374856,74.08564913
Responsive,0.969295036,487.6455466,335.4538082,2645.12813,2494.758626,70.30909453,69.45808047
Responsive,0.973707952,532.3240689,361.7616656,2930.266133,2598.337117,70.28419406,70.86078743
Responsive,1.049052243,508.8438569,370.0786024,2645.332649,2477.72398,65.44447211,66.1087699
Responsive,1.399319561,385.7654543,336.7485522,2954.262675,2523.835352,63.4130979,64.04483799
Responsive,1.550532455,433.2407687,342.6984187,2765.071908,2570.109856,70.2620755,71.52827329
Responsive,0.54021961,605.9605828,391.7209279,2686.859247,2551.751832,63.5298587,65.51572552
Responsive,1.015931453,498.6296687,285.6010833,2766.579227,2649.602778,69.50822585,76.30266845
Responsive,1.189155777,458.8298363,389.7823188,2924.434524,2610.366141,67.28641642,70.78241663
Responsive,0.780188983,501.866435,372.3925527,2929.979933,2566.284856,68.98072334,68.2946305
Responsive,0.855274475,529.3881675,383.5466083,2937.571658,2548.823207,67.62075566,73.51969828
Responsive,0.772854494,539.9980046,306.5108365,2887.593798,2501.577422,72.22811269,69.07044591
Responsive,1.515753218,474.6956636,394.8379172,2588.840499,2590.220375,66.98245456,74.98324516
Responsive,0.963855039,500.5154562,305.7967266,2509.136915,2582.397971,66.65399619,69.0758903
Responsive,0.467771786,469.258374,393.0235282,2630.229573,2489.308278,74.92587635,65.73980495
Responsive,1.202338177,423.1212359,337.2060818,2714.319838,2644.681259,70.97996356,64.82702762
Responsive,1.749025485,537.2079935,418.4529454,2709.384773,2476.505425,74.94343259,74.90865921
Responsive,1.102955031,548.1683953,323.6461937,2863.909088,2437.832314,69.25792408,69.23145767
Responsive,0.736213712,554.7935638,387.1419603,2490.924763,2478.119953,69.86526555,67.88139906
Responsive,1.248914666,502.1376775,322.604898,2631.063462,2609.639464,70.21961839,76.78206599
Responsive,0.52444074,573.6890936,323.7755251,2738.421749,2683.818221,70.55811404,69.0143181
Responsive,1.293244641,447.5495482,291.7656307,2648.273464,2634.212805,65.93305279,65.45248925
Responsive,1.676620406,488.2202086,330.1703997,2935.796923,2581.799006,71.60445588,68.61851481
Responsive,1.489089566,506.7348016,347.9738347,2747.517051,2528.720182,69.61807566,65.68528408
Responsive,0.611522203,474.5567565,323.7440888,2612.548833,2611.287141,66.22064847,70.50124541
Responsive,1.553369774,558.7321683,313.70117,2831.424058,2545.913492,68.27518611,65.06756338
Responsive,1.125696731,529.9539522,327.3195624,2771.17197,2506.992223,66.70134848,69.95063591
Responsive,1.722516588,567.1476871,328.8276628,2812.088172,2648.19101,71.04798808,71.65304766
Responsive,1.354066553,446.4871494,408.076922,2712.393248,2495.889821,66.19304955,72.96434133
Responsive,1.689760713,488.6979021,346.3526007,2605.996678,2360.288249,68.12397905,64.99632839
Responsive,0.287732787,473.2427296,353.4987739,2731.247286,2493.233532,66.3925828,70.68950396
Responsive,0.389138182,491.5527452,434.3954894,2824.619234,2548.444721,70.15753997,64.20035856
Responsive,0.925556207,429.6820742,293.2285363,2670.919499,2533.455237,67.59305409,71.50556182
Responsive,1.570784631,433.6081638,420.6686281,2752.003081,2537.935087,65.53229738,63.11452349
Responsive,1.55828409,409.4173673,406.3803904,2619.40942,2687.504108,66.75393305,76.2949437
Responsive,0.732535612,503.0164667,280.7702366,2988.712983,2623.084392,68.84666652,69.42822063
Responsive,1.664080915,443.7563098,295.773591,2763.599292,2562.410175,70.51599842,71.27814227
Responsive,1.216878088,453.3705426,382.9714762,2586.380495,2582.94829,68.69851159,65.42169548
Responsive,1.139342601,532.4258703,388.0103744,2763.982095,2480.236789,62.75348523,66.94085004
Responsive,0.209075874,456.4368689,414.6667366,2661.218994,2463.580945,68.3741015,73.58874001
Responsive,0.888982699,467.2828038,403.1443594,2646.630403,2666.070187,69.76696554,69.92660455
Responsive,0.467567408,461.2898719,334.0308326,2668.853372,2491.19564,66.17601622,69.8054679
Responsive,1.035207496,601.6437727,354.4701512,2910.619591,2599.329811,69.06748817,71.22958096
Responsive,0.946152703,478.3845085,447.4355067,2705.835698,2641.844029,67.8774641,68.47857504
Responsive,0.58104973,503.5114552,382.6258976,2951.970728,2374.103458,72.36644697,69.5347834
Responsive,0.82622483,406.8038553,373.0240296,2818.310927,2438.45057,67.97056804,68.95203159
Responsive,1.249130955,502.5632894,368.6447211,2709.34927,2642.739327,70.37047164,65.35102726
Responsive,0.698571461,501.5754043,315.9833059,2725.566317,2604.042219,65.38719068,71.19406258
Responsive,0.829994649,513.0943186,348.4441495,2458.857733,2585.204564,70.48005141,67.5354711
Responsive,0.480628075,549.8213988,389.3248365,2713.078992,2674.09648,71.13866506,66.49633562
Responsive,0.660816969,479.8568834,370.9330728,2713.523279,2557.232959,68.40209308,72.54524447
Responsive,1.119571667,473.8687887,368.3820545,2982.598209,2602.796291,76.0015358,69.29810725
Responsive,1.137933468,420.793905,374.1055518,2827.95422,2492.01117,68.63927904,67.11688528
Responsive,1.362743892,527.3586943,388.8280497,2724.337578,2498.333487,71.78657407,67.53216563
Responsive,0.902981662,468.6270687,306.4830452,2814.517401,2610.960004,66.34616764,63.89924376
Responsive,0.366190026,481.2889563,349.5935866,2721.403476,2690.423877,72.5970938,70.88906068
Responsive,0.221502311,408.8348801,357.2701111,2798.523604,2481.393061,68.31793966,73.56574451
Responsive,1.102296665,464.4045506,360.9875459,2952.499733,2722.697341,68.98081527,70.32439961
Responsive,1.657216815,481.1983082,421.7043227,2601.36924,2531.070116,68.70527055,69.39012588
Responsive,1.130283106,452.1822604,353.801574,2690.664324,2538.442282,71.24320655,60.98622907
Responsive,0.912540176,554.5619655,417.2322645,2539.62187,2456.795636,68.43801913,75.70770557
Responsive,0.769440527,476.2980084,388.3898786,2794.059065,2453.523683,66.99441403,70.37135667
Responsive,0.653791408,523.8493243,382.7278357,2746.728448,2696.618337,71.31630327,68.6020841
Responsive,0.610779902,438.8061574,345.143036,2525.390433,2424.36681,71.59176865,68.9961343
Responsive,0.839581633,538.4993316,351.7893796,2598.719411,2543.015558,68.91222141,71.1455479
Responsive,1.493721323,365.9689617,316.6792932,2832.244715,2526.454753,73.33847348,69.08234477
Responsive,0.844905359,475.1622631,380.8422405,2891.00805,2705.839879,69.12625146,71.15758515
Responsive,0.271270503,587.8944392,354.7054114,2867.057926,2845.621776,68.55844848,68.76675668
Responsive,1.080336132,544.4442121,320.0049046,2965.905963,2567.33319,67.71769933,65.96013293
Responsive,1.686123516,390.926804,400.8762807,2846.392271,2338.948599,71.25388868,68.85026793
Responsive,0.737917869,385.6952693,391.7764202,2897.584863,2599.987931,70.67482773,71.97442732
Responsive,2.357290003,385.0461858,411.5286986,2733.319324,2569.678586,72.26327889,65.17786939
Responsive,1.137828672,461.2030615,364.6519893,2617.596407,2673.756316,66.67696529,70.49554901
Responsive,0.65616726,548.021316,362.9151085,2893.176708,2535.58759,74.1661024,71.45056842
Responsive,1.031800708,504.5780962,358.8867355,2738.585039,2472.730475,66.70350579,69.8297726
Responsive,1.199740016,528.867907,389.3828129,2857.715277,2649.418503,70.41711598,69.07890061
Responsive,1.668887207,512.8147796,371.1185248,2648.342553,2611.236844,65.91862635,64.58430425
Responsive,1.175090773,480.2624583,361.4266997,2620.770257,2472.168011,71.08166409,68.44909927
Responsive,1.246607576,500.9987117,327.0167838,2844.306133,2458.940254,73.34445655,67.93323402
Responsive,0.293577742,473.7343356,352.2698282,2751.249875,2728.355278,68.45183607,70.26425352
Responsive,0.700795223,532.2353141,371.0341023,2661.303497,2494.106101,67.10880515,69.48708186
Responsive,1.982061238,491.0638457,376.547197,2696.310238,2519.71111,72.02162728,72.19649851
Responsive,0.575282053,474.1956241,351.463585,2800.74846,2536.457213,62.34913147,80.77427488
Responsive,1.100271016,514.8746185,353.298402,2911.694194,2583.270185,71.02089788,65.42725157
Responsive,0.986126345,462.6505738,494.0860232,2825.017463,2483.277935,69.94143599,70.41079773
Responsive,1.367213281,486.7420664,318.4709941,2892.058118,2550.379203,67.9476843,69.86963432
Responsive,0.772611289,524.6808554,326.7739369,2553.339869,2481.610618,69.92370679,73.01119202
Responsive,1.336366668,466.1504435,293.3765575,2571.947765,2577.246755,71.77833554,68.45504851
Responsive,0.630363911,558.471566,361.0608011,2706.11225,2345.638396,73.3958045,69.97799763
Responsive,0.923718514,508.4132809,360.0768782,2733.556705,2555.806107,71.5515087,69.71163947
Responsive,1.124120069,522.7953092,409.3711529,2770.060063,2746.278999,74.16386766,58.32001423
Responsive,0.896958919,487.0910038,384.5972635,2745.675065,2598.200875,65.89599428,70.14796711
Responsive,1.113848853,502.6703506,329.5563635,2864.555759,2385.647348,62.71379351,67.18371274
Responsive,0.65022635,494.7246307,413.3963983,2891.450297,2565.118211,68.82572808,67.6613061
Responsive,1.022941223,426.7875189,386.3550531,2430.860646,2523.993925,66.97507284,74.54807116
Responsive,0.950863904,499.4915762,340.3715123,2641.772095,2602.308351,67.04886114,63.63640451
Responsive,0.991796847,488.381739,340.2567843,2697.951835,2588.817703,69.81563182,67.61287367
Responsive,0.971078078,496.6101124,301.5238418,2751.493398,2509.751655,65.69882056,70.42378045
Responsive,0.600504338,435.6186988,360.7528895,2747.327468,2452.379674,69.95548179,71.63271135
Responsive,0.712813514,574.4707305,434.2158511,2638.037726,2666.329379,72.43115562,68.58204112
Responsive,0.968712291,528.2772064,392.9086117,2440.145713,2517.870626,70.32841815,67.76149653
Responsive,1.258467191,503.3275273,349.452833,2527.982228,2748.932329,71.89903197,70.40318566
Responsive,0.885337637,382.7654743,277.427618,2945.684815,2368.476566,66.22356798,76.33090002
Responsive,1.031325961,456.5764187,383.7197545,2613.773731,2532.203454,70.59457447,67.731165
Responsive,1.220931174,520.8451011,375.1450543,2455.127075,2452.519631,71.24237712,67.1751612
Responsive,0.580449222,476.2249838,420.70943,2727.737484,2327.033924,67.2916838,70.95469334
Responsive,1.220167143,491.7305448,353.5726297,2648.379959,2374.117077,69.72955485,67.17769903
Responsive,1.243015898,432.1712489,434.6741033,2527.191868,2492.629614,67.23164106,66.82046745
Responsive,0.678294988,506.8818797,371.4039846,2920.555346,2577.002344,69.48438528,68.39788519
Responsive,1.574275824,496.5828939,347.2541349,2725.033761,2643.189729,72.5037876,62.08354338
Responsive,0.920313472,461.1391876,337.4977564,2842.084122,2483.909637,70.61892499,64.79612067
Responsive,-0.086544353,555.9100092,358.4605796,2718.226591,2409.154899,67.22201941,68.45480136
Responsive,0.918904597,515.6903927,357.7656936,2605.420808,2792.552759,64.99357325,67.95611594
Responsive,0.710352519,447.7272715,390.7187838,2799.446768,2557.889727,70.90138293,69.06960807
Responsive,1.697740993,494.4056737,348.4387066,2673.711487,2533.374653,69.56514978,64.15829235
Responsive,1.061386345,573.9388802,428.7713921,2617.137284,2643.671081,67.08671306,65.65743153
Responsive,1.15702607,575.4474524,352.5310349,2705.622883,2449.541422,69.57753166,69.07820686
Responsive,1.134913824,508.6213588,318.3417394,2520.944212,2733.016669,70.86515939,59.47009483
Responsive,0.866518482,582.3748785,403.9440263,2641.75942,2566.576155,69.06100442,75.71615646
Responsive,1.036191145,498.8389465,433.6465418,2642.038234,2480.24337,66.18074785,68.70947203
Responsive,1.041292985,441.8888066,328.1603098,2575.655187,2478.723181,65.15393128,66.90039934
Responsive,0.760882046,543.599648,380.4179811,2886.579277,2227.318122,71.7927673,64.84340782
Responsive,1.595377097,404.6769874,385.3063386,2583.825237,2554.874804,68.59136948,67.04534244
Responsive,0.475672819,561.8239483,368.866254,2535.503097,2418.862945,66.5504022,73.16093945
Responsive,1.369414204,469.5950126,382.544425,2797.36172,2751.627381,72.40604555,68.33823086
Responsive,1.548008352,584.2114494,398.9444981,2745.317896,2610.152348,68.14260327,66.34628091
Responsive,0.812388354,486.8181751,381.2664669,2869.330292,2589.980149,69.53964573,68.48513543
Responsive,1.013551136,513.689156,373.845216,2626.736237,2539.10624,73.44125418,66.48125327
Responsive,1.159057525,470.201461,395.5944737,2817.671928,2542.63866,71.70359658,69.60280041
Responsive,1.011893941,449.5874377,386.4417715,2746.52838,2524.886977,69.22265922,70.12611271
Responsive,1.303773709,519.2896375,369.2753303,2814.334618,2489.554237,67.71563058,72.82993074
Responsive,0.593238004,473.0700569,340.0963502,2784.634998,2616.670685,72.57221771,68.72870842
Responsive,0.565291968,527.2932997,378.1078692,2810.721829,2644.392086,71.71944259,69.55724631
Responsive,1.336308613,477.9791886,351.8722122,2814.739969,2403.260003,73.15475265,67.25206988
Responsive,1.133578623,413.5438666,370.0300853,2575.452413,2482.645378,69.36932131,73.66367223
Responsive,1.20110496,527.7671456,421.9974133,2462.710443,2579.30437,74.27216611,71.61582687
Responsive,0.715624296,485.9719839,419.329255,2568.878674,2567.364151,67.89606807,71.88913793
Responsive,1.421862133,483.5415423,345.9461455,2757.391053,2396.946772,71.37447759,67.47170668
Responsive,0.766880193,419.5848965,384.0109024,2667.385297,2704.556289,71.28485001,62.18314567
Responsive,0.644206022,483.6344692,443.7332797,2637.358022,2596.107306,68.62304193,72.46699764
Responsive,0.229667068,462.3137866,414.2700575,2778.631141,2457.710739,71.65909969,71.02870547
Responsive,0.801903583,448.1421217,346.3752152,2699.115683,2510.18899,66.39440514,65.94896532
Responsive,0.965410795,410.8340608,393.4913435,2591.109547,2520.349728,67.98997004,68.92666349
Responsive,0.576618755,506.2214044,343.5709317,2720.486559,2644.788253,66.45536073,73.6928379
Responsive,1.49873061,439.321782,298.5926419,2644.974263,2525.041728,71.5180319,67.70044572
Responsive,1.338012421,500.8644162,369.8814926,2884.195953,2319.084637,70.10994644,68.55561829
Responsive,0.845870902,460.482182,360.791081,2606.82563,2540.154018,70.49328568,81.72094943
Responsive,0.04389263,467.1859086,351.4826736,2594.75152,2736.309782,66.1923358,67.53611101
Responsive,1.248535878,554.5283436,334.1682454,2737.207946,2628.698636,67.76508229,66.03248698
Responsive,0.476518402,503.1962786,335.863112,2744.11984,2497.651899,68.6780287,72.44327204
Responsive,1.504741619,515.617706,393.3173454,2656.002783,2554.906415,68.82322677,64.51461751
Responsive,1.45769873,509.361003,366.6656712,2682.432595,2434.535012,70.32011973,74.700585
Responsive,1.071701179,394.7021666,328.7382854,2989.631012,2473.673466,71.88182229,67.20542814
Responsive,0.682520966,561.271702,358.362087,2633.166098,2478.23462,73.46310486,65.72023031
Responsive,1.282129367,595.3584331,376.7882218,2683.219705,2567.44086,74.26158244,67.04849758
Responsive,1.494509466,594.5448065,359.6138221,2674.765375,2609.271008,65.19114592,68.91837299
Responsive,1.106844713,435.9640205,339.005741,2722.355545,2532.172244,67.1105597,71.70154833
